time_s,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m
21.48,21.0339012,2.033109471,0
21.5,21.04982288,2.045213199,0
21.52,21.06572031,2.057348746,0
21.54,21.08159345,2.069516064,0
21.56,21.09744222,2.081715104,0
21.58,21.11326655,2.093945816,0
21.6,21.1290664,2.106208154,0
21.62,21.14484169,2.118502066,0
21.64,21.16059236,2.130827504,0
21.66,21.17631834,2.143184419,0
21.68,21.19201958,2.155572761,0
21.7,21.20769602,2.16799248,0
21.72,21.22334758,2.180443528,0
21.74,21.23897421,2.192925854,0
21.76,21.25457584,2.205439408,0
21.78,21.27015242,2.217984141,0
21.8,21.28570387,2.230560001,0
21.82,21.30123014,2.24316694,0
21.84,21.31673117,2.255804905,0
21.86,21.33220689,2.268473847,0
21.88,21.34765724,2.281173716,0
21.9,21.36308216,2.293904459,0
21.92,21.37848159,2.306666027,0
21.94,21.39385546,2.319458369,0
21.96,21.40920372,2.332281432,0
21.98,21.4245263,2.345135166,0
22,21.43982315,2.35801952,0
22.02,21.45509419,2.370934442,0
22.04,21.47033938,2.38387988,0
22.06,21.48555864,2.396855782,0
22.08,21.50075192,2.409862097,0
22.1,21.51591916,2.422898772,0
22.12,21.53106029,2.435965756,0
22.14,21.54617526,2.449062996,0
22.16,21.561264,2.46219044,0
22.18,21.57632646,2.475348035,0
22.2,21.59136258,2.488535728,0
22.22,21.60637229,2.501753467,0
22.24,21.62135553,2.5150012,0
22.26,21.63631225,2.528278872,0
22.28,21.65124238,2.541586431,0
22.3,21.66614587,2.554923823,0
22.32,21.68102265,2.568290996,0
22.34,21.69587267,2.581687896,0
22.36,21.71069587,2.595114469,0
22.38,21.72549218,2.608570662,0
22.4,21.74026155,2.62205642,0
22.42,21.75500392,2.63557169,0
22.44,21.76971923,2.649116418,0
22.46,21.78440743,2.662690549,0
22.48,21.79906844,2.676294029,0
22.5,21.81370222,2.689926804,0
22.52,21.8283087,2.70358882,0
22.54,21.84288783,2.717280021,0
22.56,21.85743955,2.731000353,0
22.58,21.87196379,2.744749761,0
22.6,21.88646051,2.75852819,0
22.62,21.90092965,2.772335585,0
22.64,21.91537114,2.78617189,0
22.66,21.92978493,2.800037051,0
22.68,21.94417096,2.813931011,0
22.7,21.95852917,2.827853716,0
22.72,21.97285951,2.841805109,0
22.74,21.98716192,2.855785135,0
22.76,22.00143634,2.869793738,0
22.78,22.01568271,2.883830862,0
22.8,22.02990098,2.89789645,0
22.82,22.04409109,2.911990447,0
22.84,22.05825299,2.926112796,0
22.86,22.07238661,2.94026344,0
22.88,22.0864919,2.954442324,0
22.9,22.10056881,2.968649389,0
22.92,22.11461727,2.98288458,0
22.94,22.12863724,2.997147839,0
22.96,22.14262865,3.01143911,0
22.98,22.15659145,3.025758335,0
23,22.17052558,3.040105456,0
23.02,22.184431,3.054480418,0
23.04,22.19830763,3.068883161,0
23.06,22.21215543,3.083313629,0
23.08,22.22597435,3.097771764,0
23.1,22.23976431,3.112257507,0
23.12,22.25352528,3.126770802,0
23.14,22.2672572,3.141311589,0
23.16,22.28096001,3.155879811,0
23.18,22.29463365,3.17047541,0
23.2,22.30827807,3.185098326,0
23.22,22.32189322,3.199748502,0
23.24,22.33547905,3.214425879,0
23.26,22.34903549,3.229130399,0
23.28,22.36256249,3.243862002,0
23.3,22.37606001,3.258620629,0
23.32,22.38952798,3.273406222,0
23.34,22.40296635,3.288218721,0
23.36,22.41637507,3.303058068,0
23.38,22.42975409,3.317924202,0
23.4,22.44310335,3.332817064,0
23.42,22.45642279,3.347736595,0
23.44,22.46971237,3.362682736,0
23.46,22.48297203,3.377655425,0
23.48,22.49620172,3.392654604,0
23.5,22.50940138,3.407680212,0
23.52,22.52257096,3.422732189,0
23.54,22.53571042,3.437810476,0
23.56,22.54881969,3.452915011,0
23.58,22.56189873,3.468045734,0
23.6,22.57494748,3.483202585,0
23.62,22.58796589,3.498385504,0
23.64,22.6009539,3.513594429,0
23.66,22.61391148,3.528829299,0
23.68,22.62683856,3.544090054,0
23.7,22.63973509,3.559376633,0
23.72,22.65260102,3.574688974,0
23.74,22.6654363,3.590027017,0
23.76,22.67824088,3.605390699,0
23.78,22.69101471,3.62077996,0
23.8,22.70375773,3.636194737,0
23.82,22.7164699,3.65163497,0
23.84,22.72915116,3.667100596,0
23.86,22.74180147,3.682591554,0
23.88,22.75442076,3.698107781,0
23.9,22.76700901,3.713649216,0
23.92,22.77956614,3.729215797,0
23.94,22.79209211,3.74480746,0
23.96,22.80458688,3.760424144,0
23.98,22.81705039,3.776065787,0
24,22.82948258,3.791732325,0
24.02,22.84188343,3.807423696,0
24.04,22.85425286,3.823139838,0
24.06,22.86659084,3.838880687,0
24.08,22.87889731,3.85464618,0
24.1,22.89117222,3.870436255,0
24.12,22.90341553,3.886250848,0
24.14,22.91562719,3.902089896,0
24.16,22.92780714,3.917953336,0
24.18,22.93995535,3.933841103,0
24.2,22.95207175,3.949753136,0
24.22,22.9641563,3.965689369,0
24.24,22.97620896,3.98164974,0
24.26,22.98822968,3.997634184,0
24.28,23.0002184,4.013642637,0
24.3,23.01217508,4.029675036,0
24.32,23.02409967,4.045731316,0
24.34,23.03599212,4.061811413,0
24.36,23.04785239,4.077915263,0
24.38,23.05968043,4.094042801,0
24.4,23.07147619,4.110193963,0
24.42,23.08323963,4.126368685,0
24.44,23.09497069,4.1425669,0
24.46,23.10666933,4.158788546,0
24.48,23.11833551,4.175033556,0
24.5,23.12996917,4.191301866,0
24.52,23.14157027,4.207593411,0
24.54,23.15313876,4.223908125,0
24.56,23.16467461,4.240245944,0
24.58,23.17617775,4.256606802,0
24.6,23.18764815,4.272990633,0
24.62,23.19908576,4.289397373,0
24.64,23.21049053,4.305826955,0
24.66,23.22186243,4.322279313,0
24.68,23.23320139,4.338754382,0
24.7,23.24450738,4.355252097,0
24.72,23.25578035,4.37177239,0
24.74,23.26702026,4.388315196,0
24.76,23.27822706,4.404880449,0
24.78,23.28940071,4.421468082,0
24.8,23.30054116,4.438078029,0
24.82,23.31164837,4.454710225,0
24.84,23.32272229,4.471364601,0
24.86,23.33376288,4.488041091,0
24.88,23.3447701,4.50473963,0
24.9,23.3557439,4.52146015,0
24.92,23.36668423,4.538202583,0
24.94,23.37759106,4.554966864,0
24.96,23.38846434,4.571752925,0
24.98,23.39930402,4.588560699,0
25,23.41011007,4.605390119,0
25.02,23.42088243,4.622241117,0
25.04,23.43162107,4.639113626,0
25.06,23.44232595,4.656007579,0
25.08,23.45299702,4.672922907,0
25.1,23.46363423,4.689859544,0
25.12,23.47423755,4.706817422,0
25.14,23.48480693,4.723796472,0
25.16,23.49534234,4.740796627,0
25.18,23.50584372,4.757817818,0
25.2,23.51631104,4.774859979,0
25.22,23.52674425,4.79192304,0
25.24,23.53714332,4.809006933,0
25.26,23.5475082,4.82611159,0
25.28,23.55783885,4.843236943,0
25.3,23.56813522,4.860382923,0
25.32,23.57839729,4.877549461,0
25.34,23.588625,4.894736489,0
25.36,23.59881831,4.911943938,0
25.38,23.6089772,4.929171739,0
25.4,23.6191016,4.946419824,0
25.42,23.62919149,4.963688123,0
25.44,23.63924682,4.980976567,0
25.46,23.64926756,4.998285087,0
25.48,23.65925365,5.015613614,0
25.5,23.66920508,5.032962079,0
25.52,23.67912178,5.050330411,0
25.54,23.68900373,5.067718543,0
25.56,23.69885088,5.085126403,0
25.58,23.70866319,5.102553923,0
25.6,23.71844064,5.120001032,0
25.62,23.72818316,5.137467662,0
25.64,23.73789074,5.154953742,0
25.66,23.74756332,5.172459202,0
25.68,23.75720088,5.189983972,0
25.7,23.76680336,5.207527982,0
25.72,23.77637074,5.225091162,0
25.74,23.78590297,5.242673441,0
25.76,23.79540002,5.26027475,0
25.78,23.80486185,5.277895018,0
25.8,23.81428841,5.295534174,0
25.82,23.82367968,5.313192148,0
25.84,23.83303562,5.330868869,0
25.86,23.84235618,5.348564267,0
25.88,23.85164134,5.36627827,0
25.9,23.86089104,5.384010809,0
25.92,23.87010527,5.401761811,0
25.94,23.87928397,5.419531206,0
25.96,23.88842712,5.437318923,0
25.98,23.89753467,5.455124891,0
26,23.90660659,5.472949038,0
26.02,23.91564285,5.490791293,0
26.04,23.9246434,5.508651586,0
26.06,23.93360822,5.526529843,0
26.08,23.94253726,5.544425995,0
26.1,23.95143049,5.562339968,0
26.12,23.96028787,5.580271693,0
26.14,23.96910937,5.598221096,0
26.16,23.97789496,5.616188106,0
26.18,23.9866446,5.634172652,0
26.2,23.99535825,5.652174661,0
26.22,24.00403587,5.670194061,0
26.24,24.01267744,5.68823078,0
26.26,24.02128293,5.706284746,0
26.28,24.02985228,5.724355888,0
26.3,24.03838548,5.742444131,0
26.32,24.04688248,5.760549405,0
26.34,24.05534325,5.778671637,0
26.36,24.06376777,5.796810754,0
26.38,24.07215599,5.814966684,0
26.4,24.08050788,5.833139354,0
26.42,24.08882341,5.851328691,0
26.44,24.09710254,5.869534623,0
26.46,24.10534524,5.887757077,0
26.48,24.11355149,5.90599598,0
26.5,24.12172123,5.924251259,0
26.52,24.12985446,5.942522841,0
26.54,24.13795112,5.960810652,0
26.56,24.14601119,5.979114621,0
26.58,24.15403464,5.997434673,0
26.6,24.16202143,6.015770735,0
26.62,24.16997153,6.034122734,0
26.64,24.17788491,6.052490596,0
26.66,24.18576154,6.070874249,0
26.68,24.19360139,6.089273618,0
26.7,24.20140443,6.10768863,0
26.72,24.20917061,6.126119211,0
26.74,24.21689992,6.144565288,0
26.76,24.22459233,6.163026786,0
26.78,24.23224779,6.181503633,0
26.8,24.23986629,6.199995753,0
26.82,24.24744779,6.218503073,0
26.84,24.25499225,6.237025519,0
26.86,24.26249966,6.255563017,0
26.88,24.26996998,6.274115493,0
26.9,24.27740318,6.292682873,0
26.92,24.28479922,6.311265081,0
26.94,24.29215809,6.329862045,0
26.96,24.29947975,6.348473689,0
26.98,24.30676418,6.367099939,0
27,24.31401133,6.385740721,0
27.02,24.32122119,6.404395959,0
27.04,24.32839372,6.42306558,0
27.06,24.3355289,6.441749509,0
27.08,24.3426267,6.460447671,0
27.1,24.34968709,6.479159991,0
27.12,24.35671004,6.497886395,0
27.14,24.36369552,6.516626806,0
27.16,24.37064351,6.535381152,0
27.18,24.37755398,6.554149355,0
27.2,24.38442689,6.572931343,0
27.22,24.39126223,6.591727038,0
27.24,24.39805996,6.610536366,0
27.26,24.40482006,6.629359253,0
27.28,24.4115425,6.648195622,0
27.3,24.41822725,6.667045398,0
27.32,24.4248743,6.685908505,0
27.34,24.4314836,6.70478487,0
27.36,24.43805514,6.723674415,0
27.38,24.44458888,6.742577065,0
27.4,24.4510848,6.761492745,0
27.42,24.45754289,6.780421379,0
27.44,24.4639631,6.799362891,0
27.46,24.47034541,6.818317206,0
27.48,24.47668981,6.837284248,0
27.5,24.48299625,6.85626394,0
27.52,24.48926473,6.875256207,0
27.54,24.49549521,6.894260974,0
27.56,24.50168766,6.913278163,0
27.58,24.50784207,6.932307699,0
27.6,24.51395841,6.951349506,0
27.62,24.52003665,6.970403507,0
27.64,24.52607678,6.989469627,0
27.66,24.53207875,7.008547789,0
27.68,24.53804256,7.027637916,0
27.7,24.54396818,7.046739934,0
27.72,24.54985558,7.065853764,0
27.74,24.55570474,7.08497933,0
27.76,24.56151564,7.104116557,0
27.78,24.56728826,7.123265367,0
27.8,24.57302256,7.142425685,0
27.82,24.57871853,7.161597432,0
27.84,24.58437615,7.180780533,0
27.86,24.58999539,7.199974911,0
27.88,24.59557623,7.219180489,0
27.9,24.60111865,7.23839719,0
27.92,24.60662262,7.257624938,0
27.94,24.61208813,7.276863655,0
27.96,24.61751515,7.296113265,0
27.98,24.62290365,7.31537369,0
28,24.62825363,7.334644854,0
28.02,24.63356505,7.353926679,0
28.04,24.6388379,7.373219088,0
28.06,24.64407216,7.392522005,0
28.08,24.6492678,7.411835351,0
28.1,24.6544248,7.43115905,0
28.12,24.65954314,7.450493025,0
28.14,24.6646228,7.469837197,0
28.16,24.66966377,7.48919149,0
28.18,24.67466602,7.508555826,0
28.2,24.67962953,7.527930128,0
28.22,24.68455428,7.547314319,0
28.24,24.68944025,7.56670832,0
28.26,24.69428742,7.586112054,0
28.28,24.69909578,7.605525443,0
28.3,24.7038653,7.624948411,0
28.32,24.70859597,7.644380879,0
28.34,24.71328776,7.663822769,0
28.36,24.71794066,7.683274004,0
28.38,24.72255464,7.702734506,0
28.4,24.7271297,7.722204197,0
28.42,24.73166581,7.741682999,0
28.44,24.73616295,7.761170834,0
28.46,24.74062111,7.780667624,0
28.48,24.74504026,7.800173292,0
28.5,24.74942039,7.819687759,0
28.52,24.75376149,7.839210948,0
28.54,24.75806353,7.858742779,0
28.56,24.7623265,7.878283176,0
28.58,24.76655038,7.897832059,0
28.6,24.77073515,7.917389351,0
28.62,24.7748808,7.936954974,0
28.64,24.77898731,7.956528848,0
28.66,24.78305467,7.976110897,0
28.68,24.78708285,7.995701041,0
28.7,24.79107184,8.015299202,0
28.72,24.79502163,8.034905302,0
28.74,24.79893221,8.054519263,0
28.76,24.80280354,8.074141005,0
28.78,24.80663562,8.093770451,0
28.8,24.81042844,8.113407521,0
28.82,24.81418197,8.133052138,0
28.84,24.81789621,8.152704223,0
28.86,24.82157114,8.172363697,0
28.88,24.82520674,8.192030481,0
28.9,24.828803,8.211704497,0
28.92,24.8323599,8.231385667,0
28.94,24.83587744,8.251073911,0
28.96,24.83935559,8.27076915,0
28.98,24.84279434,8.290471307,0
29,24.84619369,8.310180302,0
29.02,24.8495536,8.329896055,0
29.04,24.85287408,8.34961849,0
29.06,24.85615511,8.369347525,0
29.08,24.85939668,8.389083084,0
29.1,24.86259876,8.408825086,0
29.12,24.86576136,8.428573453,0
29.14,24.86888445,8.448328105,0
29.16,24.87196803,8.468088964,0
29.18,24.87501208,8.487855951,0
29.2,24.87801659,8.507628986,0
29.22,24.88098155,8.527407991,0
29.24,24.88390694,8.547192886,0
29.26,24.88679276,8.566983592,0
29.28,24.88963899,8.58678003,0
29.3,24.89244562,8.606582122,0
29.32,24.89521264,8.626389786,0
29.34,24.89794004,8.646202946,0
29.36,24.90062781,8.66602152,0
29.38,24.90327594,8.685845431,0
29.4,24.90588441,8.705674598,0
29.42,24.90845322,8.725508942,0
29.44,24.91098236,8.745348384,0
29.46,24.91347181,8.765192845,0
29.48,24.91592157,8.785042245,0
29.5,24.91833163,8.804896505,0
29.52,24.92070197,8.824755545,0
29.54,24.92303259,8.844619286,0
29.56,24.92532348,8.864487649,0
29.58,24.92757462,8.884360553,0
29.6,24.92978602,8.904237921,0
29.62,24.93195766,8.924119671,0
29.64,24.93408952,8.944005725,0
29.66,24.93618162,8.963896003,0
29.68,24.93823392,8.983790425,0
29.7,24.94024644,9.003688912,0
29.72,24.94221915,9.023591384,0
29.74,24.94415206,9.043497762,0
29.76,24.94604515,9.063407966,0
29.78,24.94789841,9.083321916,0
29.8,24.94971184,9.103239533,0
29.82,24.95148544,9.123160737,0
29.84,24.95321918,9.143085448,0
29.86,24.95491308,9.163013587,0
29.88,24.95656711,9.182945074,0
29.9,24.95818128,9.202879829,0
29.92,24.95975558,9.222817772,0
29.94,24.96129,9.242758824,0
29.96,24.96278453,9.262702906,0
29.98,24.96423917,9.282649936,0
30,24.96565391,9.302599836,0
30.02,24.96706866,9.322549735,0.01
30.04,24.9684834,9.342499635,0.02
30.06,24.96989815,9.362449535,0.03
30.08,24.97131289,9.382399435,0.04
30.1,24.97272763,9.402349334,0.05
30.12,24.97414238,9.422299234,0.06
30.14,24.97555712,9.442249134,0.07
30.16,24.97697187,9.462199034,0.08
30.18,24.97838661,9.482148933,0.09
30.2,24.97980135,9.502098833,0.1
30.22,24.9812161,9.522048733,0.11
30.24,24.98263084,9.541998632,0.12
30.26,24.98404559,9.561948532,0.13
30.28,24.98546033,9.581898432,0.14
30.3,24.98687507,9.601848332,0.15
30.32,24.98828982,9.621798231,0.16
30.34,24.98970456,9.641748131,0.17
30.36,24.99111931,9.661698031,0.18
30.38,24.99253405,9.681647931,0.19
30.4,24.99394879,9.70159783,0.2
30.42,24.99536354,9.72154773,0.21
30.44,24.99677828,9.74149763,0.22
30.46,24.99819303,9.761447529,0.23
30.48,24.99960777,9.781397429,0.24
30.5,25.00102251,9.801347329,0.25
30.52,25.00243726,9.821297229,0.26
30.54,25.003852,9.841247128,0.27
30.56,25.00526675,9.861197028,0.28
30.58,25.00668149,9.881146928,0.29
30.6,25.00809623,9.901096828,0.3
30.62,25.00951098,9.921046727,0.31
30.64,25.01092572,9.940996627,0.32
30.66,25.01234047,9.960946527,0.33
30.68,25.01375521,9.980896427,0.34
30.7,25.01516995,10.00084633,0.35
30.72,25.0165847,10.02079623,0.36
30.74,25.01799944,10.04074613,0.37
30.76,25.01941419,10.06069603,0.38
30.78,25.02082893,10.08064593,0.39
30.8,25.02224367,10.10059582,0.4
30.82,25.02365842,10.12054572,0.41
30.84,25.02507316,10.14049562,0.42
30.86,25.02648791,10.16044552,0.43
30.88,25.02790265,10.18039542,0.44
30.9,25.02931739,10.20034532,0.45
30.92,25.03073214,10.22029522,0.46
30.94,25.03214688,10.24024512,0.47
30.96,25.03356163,10.26019502,0.48
30.98,25.03497637,10.28014492,0.49
31,25.03639111,10.30009482,0.5
31.02,25.03780586,10.32004472,0.51
31.04,25.0392206,10.33999462,0.52
31.06,25.04063535,10.35994452,0.53
31.08,25.04205009,10.37989442,0.54
31.1,25.04346483,10.39984432,0.55
31.12,25.04487958,10.41979422,0.56
31.14,25.04629432,10.43974412,0.57
31.16,25.04770907,10.45969402,0.58
31.18,25.04912381,10.47964392,0.59
31.2,25.05053856,10.49959382,0.6
31.22,25.0519533,10.51954372,0.61
31.24,25.05336804,10.53949362,0.62
31.26,25.05478279,10.55944352,0.63
31.28,25.05619753,10.57939342,0.64
31.3,25.05761228,10.59934332,0.65
31.32,25.05902702,10.61929322,0.66
31.34,25.06044176,10.63924312,0.67
31.36,25.06185651,10.65919302,0.68
31.38,25.06327125,10.67914292,0.69
31.4,25.064686,10.69909282,0.7
31.42,25.06610074,10.71904272,0.71
31.44,25.06751548,10.73899262,0.72
31.46,25.06893023,10.75894252,0.73
31.48,25.07034497,10.77889242,0.74
31.5,25.07175972,10.79884232,0.75
31.52,25.07317446,10.81879222,0.76
31.54,25.0745892,10.83874212,0.77
31.56,25.07600395,10.85869201,0.78
31.58,25.07741869,10.87864191,0.79
31.6,25.07883344,10.89859181,0.8
31.62,25.08024818,10.91854171,0.81
31.64,25.08166292,10.93849161,0.82
31.66,25.08307767,10.95844151,0.83
31.68,25.08449241,10.97839141,0.84
31.7,25.08590716,10.99834131,0.85
31.72,25.0873219,11.01829121,0.86
31.74,25.08873664,11.03824111,0.87
31.76,25.09015139,11.05819101,0.88
31.78,25.09156613,11.07814091,0.89
31.8,25.09298088,11.09809081,0.9
31.82,25.09439562,11.11804071,0.91
31.84,25.09581036,11.13799061,0.92
31.86,25.09722511,11.15794051,0.93
31.88,25.09863985,11.17789041,0.94
31.9,25.1000546,11.19784031,0.95
31.92,25.10146934,11.21779021,0.96
31.94,25.10288408,11.23774011,0.97
31.96,25.10429883,11.25769001,0.98
31.98,25.10571357,11.27763991,0.99
32,25.10712832,11.29758981,1
32.02,25.10854306,11.31753971,1.01
32.04,25.1099578,11.33748961,1.02
32.06,25.11137255,11.35743951,1.03
32.08,25.11278729,11.37738941,1.04
32.1,25.11420204,11.39733931,1.05
32.12,25.11561678,11.41728921,1.06
32.14,25.11703152,11.43723911,1.07
32.16,25.11844627,11.45718901,1.08
32.18,25.11986101,11.47713891,1.09
32.2,25.12127576,11.49708881,1.1
32.22,25.1226905,11.51703871,1.11
32.24,25.12410524,11.53698861,1.12
32.26,25.12551999,11.55693851,1.13
32.28,25.12693473,11.57688841,1.14
32.3,25.12834948,11.5968383,1.15
32.32,25.12976422,11.6167882,1.16
32.34,25.13117896,11.6367381,1.17
32.36,25.13259371,11.656688,1.18
32.38,25.13400845,11.6766379,1.19
32.4,25.1354232,11.6965878,1.2
32.42,25.13683794,11.7165377,1.21
32.44,25.13825269,11.7364876,1.22
32.46,25.13966743,11.7564375,1.23
32.48,25.14108217,11.7763874,1.24
32.5,25.14249692,11.7963373,1.25
32.52,25.14391166,11.8162872,1.26
32.54,25.14532641,11.8362371,1.27
32.56,25.14674115,11.856187,1.28
32.58,25.14815589,11.8761369,1.29
32.6,25.14957064,11.8960868,1.3
32.62,25.15098538,11.9160367,1.31
32.64,25.15240013,11.9359866,1.32
32.66,25.15381487,11.9559365,1.33
32.68,25.15522961,11.9758864,1.34
32.7,25.15664436,11.9958363,1.35
32.72,25.1580591,12.0157862,1.36
32.74,25.15947385,12.0357361,1.37
32.76,25.16088859,12.055686,1.38
32.78,25.16230333,12.0756359,1.39
32.8,25.16371808,12.0955858,1.4
32.82,25.16513282,12.1155357,1.41
32.84,25.16654757,12.1354856,1.42
32.86,25.16796231,12.1554355,1.43
32.88,25.16937705,12.1753854,1.44
32.9,25.1707918,12.1953353,1.45
32.92,25.17220654,12.2152852,1.46
32.94,25.17362129,12.2352351,1.47
32.96,25.17503603,12.255185,1.48
32.98,25.17645077,12.2751349,1.49
33,25.17786552,12.2950848,1.5
33.02,25.17928026,12.3150347,1.51
33.04,25.18069501,12.33498459,1.52
33.06,25.18210975,12.35493449,1.53
33.08,25.18352449,12.37488439,1.54
33.1,25.18493924,12.39483429,1.55
33.12,25.18635398,12.41478419,1.56
33.14,25.18776873,12.43473409,1.57
33.16,25.18918347,12.45468399,1.58
33.18,25.19059821,12.47463389,1.59
33.2,25.19201296,12.49458379,1.6
33.22,25.1934277,12.51453369,1.61
33.24,25.19484245,12.53448359,1.62
33.26,25.19625719,12.55443349,1.63
33.28,25.19767193,12.57438339,1.64
33.3,25.19908668,12.59433329,1.65
33.32,25.20050142,12.61428319,1.66
33.34,25.20191617,12.63423309,1.67
33.36,25.20333091,12.65418299,1.68
33.38,25.20474565,12.67413289,1.69
33.4,25.2061604,12.69408279,1.7
33.42,25.20757514,12.71403269,1.71
33.44,25.20898989,12.73398259,1.72
33.46,25.21040463,12.75393249,1.73
33.48,25.21181937,12.77388239,1.74
33.5,25.21323412,12.79383229,1.75
33.52,25.21464886,12.81378219,1.76
33.54,25.21606361,12.83373209,1.77
33.56,25.21747835,12.85368199,1.78
33.58,25.2188931,12.87363189,1.79
33.6,25.22030784,12.89358179,1.8
33.62,25.22172258,12.91353169,1.81
33.64,25.22313733,12.93348159,1.82
33.66,25.22455207,12.95343149,1.83
33.68,25.22596682,12.97338139,1.84
33.7,25.22738156,12.99333129,1.85
33.72,25.2287963,13.01328119,1.86
33.74,25.23021105,13.03323109,1.87
33.76,25.23162579,13.05318099,1.88
33.78,25.23304054,13.07313089,1.89
33.8,25.23445528,13.09308078,1.9
33.82,25.23587002,13.11303068,1.91
33.84,25.23728477,13.13298058,1.92
33.86,25.23869951,13.15293048,1.93
33.88,25.24011426,13.17288038,1.94
33.9,25.241529,13.19283028,1.95
33.92,25.24294374,13.21278018,1.96
33.94,25.24435849,13.23273008,1.97
33.96,25.24577323,13.25267998,1.98
33.98,25.24718798,13.27262988,1.99
34,25.24860272,13.29257978,2
34.02,25.25001746,13.31252968,2.01
34.04,25.25143221,13.33247958,2.02
34.06,25.25284695,13.35242948,2.03
34.08,25.2542617,13.37237938,2.04
34.1,25.25567644,13.39232928,2.05
34.12,25.25709118,13.41227918,2.06
34.14,25.25850593,13.43222908,2.07
34.16,25.25992067,13.45217898,2.08
34.18,25.26133542,13.47212888,2.09
34.2,25.26275016,13.49207878,2.1
34.22,25.2641649,13.51202868,2.11
34.24,25.26557965,13.53197858,2.12
34.26,25.26699439,13.55192848,2.13
34.28,25.26840914,13.57187838,2.14
34.3,25.26982388,13.59182828,2.15
34.32,25.27123862,13.61177818,2.16
34.34,25.27265337,13.63172808,2.17
34.36,25.27406811,13.65167798,2.18
34.38,25.27548286,13.67162788,2.19
34.4,25.2768976,13.69157778,2.2
34.42,25.27831234,13.71152768,2.21
34.44,25.27972709,13.73147758,2.22
34.46,25.28114183,13.75142748,2.23
34.48,25.28255658,13.77137738,2.24
34.5,25.28397132,13.79132728,2.25
